Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,164.789993,165.009995,163.839996,164.110001,131.953140,9291100
2014-01-03,164.399994,164.869995,164.039993,164.389999,132.178375,6127600
2014-01-06,164.990005,165.059998,163.710007,163.889999,131.776337,7446800
2014-01-07,164.660004,165.289993,164.520004,164.970001,132.644699,5387200
2014-01-08,164.699997,164.830002,163.910004,164.350006,132.146210,9461800
2014-01-09,164.949997,164.990005,163.520004,164.190002,132.017502,8212900
2014-01-10,164.559998,164.690002,163.520004,164.179993,132.009537,7497200
2014-01-13,163.899994,164.279999,162.139999,162.240005,130.449661,10676100
2014-01-14,162.740005,163.470001,162.369995,163.449997,131.422485,7335400
2014-01-15,163.660004,164.800003,163.589996,164.570007,132.323029,7780800
2014-01-16,164.220001,164.330002,163.520004,163.979996,131.848602,5170900
2014-01-17,163.789993,164.589996,163.610001,164.080002,132.036209,8013200
2014-01-21,165.029999,165.050003,162.789993,163.729996,131.754517,9675200
2014-01-22,163.759995,163.800003,162.990005,163.470001,131.545258,5418100
2014-01-23,162.429993,162.429993,161.070007,161.710007,130.129044,9456000
2014-01-24,160.710007,160.889999,158.479996,158.479996,127.529785,14663200
2014-01-27,158.710007,159.110001,157.509995,158.020004,127.159706,14215300
2014-01-28,158.470001,159.169998,158.279999,158.940002,127.900032,8308000
2014-01-29,157.660004,158.250000,156.750000,157.100006,126.419350,14271200
2014-01-30,158.300003,158.770004,157.369995,158.169998,127.280388,7864700
2014-01-31,156.229996,157.699997,155.850006,156.750000,126.137650,10693100
2014-02-03,156.570007,156.759995,153.250000,153.529999,123.546471,18172800
2014-02-04,153.949997,154.529999,153.259995,154.080002,123.989052,11853400
2014-02-05,153.720001,154.509995,153.119995,154.179993,124.069504,11603200
2014-02-06,154.699997,156.149994,154.699997,156.139999,125.646812,10426200
2014-02-07,156.559998,157.800003,156.050003,157.779999,126.966553,11528500
2014-02-10,157.759995,157.820007,157.130005,157.750000,126.942368,4790700
2014-02-11,158.059998,160.089996,157.940002,159.759995,128.559860,7620400
2014-02-12,160.000000,160.449997,159.339996,159.710007,128.519623,5249600
2014-02-13,158.660004,160.470001,158.610001,160.289993,128.986389,5085000
2014-02-14,160.080002,161.830002,159.899994,161.589996,130.032455,5824400
2014-02-18,161.699997,161.759995,161.130005,161.410004,129.887665,4966400
2014-02-19,161.020004,162.339996,160.380005,160.520004,129.171432,8245400
2014-02-20,160.559998,161.720001,160.100006,161.309998,129.807144,7035600
2014-02-21,161.080002,161.619995,160.619995,160.809998,129.754700,5268200
2014-02-24,161.020004,162.690002,160.970001,161.660004,130.440536,6704400
2014-02-25,161.740005,162.240005,161.130005,161.500000,130.311432,6067800
2014-02-26,161.710007,162.259995,161.270004,161.839996,130.585831,5032900
2014-02-27,161.639999,162.559998,161.369995,162.550003,131.158600,5292500
2014-02-28,162.559998,163.770004,162.009995,163.020004,131.537933,10010400
2014-03-03,161.589996,162.190002,160.490005,161.490005,130.303345,9144400
2014-03-04,163.130005,164.000000,163.050003,163.630005,132.030106,7947500
2014-03-05,163.779999,163.820007,163.210007,163.350006,131.804214,4968400
2014-03-06,163.820007,164.309998,163.759995,164.089996,132.401321,4651800
2014-03-07,164.759995,164.889999,163.809998,164.339996,132.602982,7381900
2014-03-10,164.050003,164.160004,163.179993,163.990005,132.320541,3995400
2014-03-11,164.279999,164.490005,163.110001,163.419998,131.860703,5198700
2014-03-12,162.660004,163.570007,162.470001,163.229996,131.707321,5250800
2014-03-13,163.740005,164.029999,160.779999,161.050003,129.948380,9500500
2014-03-14,160.729996,161.600006,160.380005,160.649994,129.625641,8603100
2014-03-17,161.399994,162.669998,161.330002,162.369995,131.013428,6641400
2014-03-18,162.690002,163.639999,162.550003,163.279999,131.747726,7094600
2014-03-19,163.259995,163.570007,161.149994,162.190002,130.868317,7936400
2014-03-20,161.850006,163.470001,161.479996,163.300003,131.763870,6616200
2014-03-21,163.470001,164.199997,162.529999,162.630005,131.450226,7629500
2014-03-24,163.130005,163.460007,161.779999,162.440002,131.296661,6336000
2014-03-25,163.369995,163.720001,162.570007,163.389999,132.064484,5991100
2014-03-26,164.070007,164.330002,162.320007,162.330002,131.207733,6133800
2014-03-27,162.250000,162.679993,161.539993,162.279999,131.167328,7713700
2014-03-28,162.610001,163.820007,162.320007,162.850006,131.628036,4536000
2014-03-31,163.720001,164.460007,163.639999,164.240005,132.751572,6368400
2014-04-01,164.669998,165.309998,164.580002,164.949997,133.325439,4076100
2014-04-02,165.190002,165.570007,164.750000,165.369995,133.664963,5597700
2014-04-03,165.720001,165.750000,164.960007,165.339996,133.640625,4452600
2014-04-04,166.009995,166.059998,163.580002,163.880005,132.460526,10559700
2014-04-07,163.580002,163.929993,162.119995,162.160004,131.070267,8624100
2014-04-08,162.100006,162.729996,161.550003,162.330002,131.207733,5930000
2014-04-09,163.000000,164.139999,162.429993,164.100006,132.638382,6008300
2014-04-10,164.119995,164.309998,161.270004,161.470001,130.512619,9981500
2014-04-11,160.669998,161.320007,159.880005,160.020004,129.340546,11067500
2014-04-14,161.080002,161.619995,160.270004,161.449997,130.496445,6270600
2014-04-15,161.669998,162.470001,160.380005,162.360001,131.231964,8489000
